appid,name,price
37800,Quantz,7.99
37960,Jewel Quest Pack,14.99
38000,Mahjong Quest Collection,6.99
38070,Coconut Queen,6.99
38080,Build-A-Lot,6.99
38090,Build-A-Lot 2: Town of the Year,6.99
38100,Build-A-Lot 3: Passport to Europe,6.99
38110,Build-A-Lot 4: Power Source,6.99
38120,Farm Frenzy,3.99
38130,Farm Frenzy 2,3.99
38140,Farm Frenzy: Pizza Party,3.99
38150,Farm Frenzy 3,6.99
38160,Farm Frenzy 3: American Pie,6.99
38170,Cradle of Rome,6.99
38180,Cradle of Persia,6.99
38190,Romance of Rome,6.99
38210,Roogoo,0.79
38230,Hotel Giant 2,5.59
38400,Fallout: A Post Nuclear Role Playing Game,7.99
38410,Fallout 2: A Post Nuclear Role Playing Game,7.99
38420,Fallout Tactics: Brotherhood of Steel,7.99
38430,Kingpin — Life of Crime,6.99
38450,MDK,6.99
38460,MDK 2,6.99
38490,Earthworm Jim 2,14.99
38600,Faerie Solitaire,6.99
38700,Toki Tori,3.99
38720,RUSH,3.99
38740,EDGE,4.99
39000,Moonbase Alpha,0.0
39110,SEASON OF MYSTERY: The Cherry Blossom Murders,2.99
39120,RIFT,0.0
39140,FINAL FANTASY VII,9.99
39150,FINAL FANTASY VIII,9.99
39190,Dungeon Siege,4.99
39200,Dungeon Siege II,4.99
39210,FINAL FANTASY XIV Online,9.99
39500,Gothic® 3,8.99
39510,Gothic II: Gold Edition,8.99
39520,The Guild Gold Edition,8.99
39540,SpellForce - Platinum Edition,8.99
39560,Painkiller: Resurrection,8.99
39630,AquaNox,4.49
39640,AquaNox 2: Revelation,4.49
39650,The Guild II,8.99
39660,The Guild II - Pirates of the European Seas,8.99
39670,Chaser,4.49
39680,The Guild II Renaissance,8.99
39690,ArcaniA,17.99
39800,Nation Red,1.79
39900,Coniclysm,3.99
40100,Supreme Commander 2,8.99
40200,ItzaBitza,6.99
40210,ItzaZoo,6.99
40300,Risen,7.99
40320,Rush for Berlin Gold,3.99
40330,Secret Files: Tunguska,7.99
40340,Secret Files 2: Puritas Cordis,7.99
40350,Lost Horizon,7.99
40380,nail'd,3.99
40390,Risen 2: Dark Waters,7.99
40400,AI War: Fleet Command,6.99
40420,Tidalis,3.99
40500,Sacraboar,2.09
40700,Machinarium,7.99
40720,Samorost 2,3.99
40930,The Misadventures of P.B. Winterbottom,3.99
40950,Stronghold HD,3.49
40970,Stronghold Crusader HD,7.49
40980,Stronghold Legends: Steam Edition,11.99
40990,Mafia,7.99
41000,Serious Sam HD: The First Encounter,10.99
41070,Serious Sam 3: BFE,29.99
41100,Hammerfight,3.99
41300,Altitude,0.0
41400,Doom Rails,1.99
41500,Torchlight,10.99
41600,Earthworm Jim 3D,14.99
41660,Tommy Tronic,6.99
41680,Death and the Fly,6.99
41700,S.T.A.L.K.E.R.: Call of Pripyat,12.99
41740,Cargo! The Quest for Gravity,6.99
41800,Gratuitous Space Battles,10.99
41900,The Bard's Tale,6.99
42000,Trino,3.49
42120,Lead and Gold: Gangs of the Wild West,7.99
42140,Hamilton's Great Adventure,6.99
42170,Krater,10.99
42210,Nancy Drew®: Secrets Can Kill REMASTERED,5.19
42220,Nancy Drew®: The Captive Curse,5.19
42230,Nancy Drew®: Trail of the Twister,4.99
42500,DogFighter,1.99
42670,Singularity™,14.99
42700,Call of Duty®: Black Ops,29.99
42810,For The Glory: A Europa Universalis Game,7.99
42850,Arsenal of Democracy: A Hearts of Iron Game,7.99
42890,Sword of the Stars: Complete Collection,7.99
42910,Magicka,7.99
42920,The Kings' Crusade,7.99
42930,Elven Legacy: Magic,1.59
42940,Elven Legacy: Siege,1.59
42950,Elven Legacy: Ranger,1.59
42960,Victoria II,14.99
42980,Victoria I Complete,7.99
42990,Sword of the Stars II: Enhanced Edition,14.99
43000,Front Mission Evolved,7.99
43100,World of Zoo,4.99
43190,The Haunted: Hells Reach,5.99
43500,M.U.D. TV,7.99
43600,Nancy Drew®: Warnings at Waverly Academy,5.19
44100,Super Laser  Racer,2.99
44350,GRID 2,19.98
44360,F1 2011,9.99
44600,GTR - FIA GT Racing Game,3.99
44680,RACE Injection,8.99
44690,GT Legends,4.99
45000,Sol Survivor,7.19
45100,Secret of the Magic Crystals,3.99
45300,Wings of Prey,6.99
45400,Fortix,0.99
45410,Ignite,6.99
45420,Land It!,6.99
45450,Fortix 2,1.59
45700,Devil May Cry 4,15.99
45710,Dark Void™,6.49
45720,Lost Planet: Extreme Condition Colonies Edition,12.99
45730,Dark Void™ Zero,2.99
45740,Dead Rising® 2,14.99
45750,Lost Planet® 2,12.99
45760,Ultra Street Fighter® IV,22.99
45770,Dead Rising 2: Off the Record,14.99
46000,Bob Came in Pieces,3.99
46200,A.I.M. Racing,0.0
46250,NecroVisioN: Lost Company,4.99
46260,Star Wolves 3: Civil War,3.99
46270,Star Wolves,2.79
46280,Star Wolves 2,2.79
46290,Theatre of War,2.79
46340,Theatre of War 2: Africa 1943,3.99
46350,Real Warfare 1242,2.79
46360,Theatre of War 2: Kursk 1943,3.99
46370,Rig n Roll,3.99
46380,Reign: Conflict of Nations,2.79
46400,Greed: Black Border,3.99
46410,Avencast: Rise of the Mage,6.99
46440,Future Wars,3.99
46450,Grotesque Tactics: Evil Heroes,6.99
46480,Still Life,5.59
46490,Still Life 2,5.59
46500,Syberia,9.99
46510,Syberia II,9.99
46520,Wasteland Angel,6.99
46540,Trapped Dead,3.99
46550,Post Mortem,5.59
46570,Grotesque Tactics 2 – Dungeons and Donuts,6.99
46600,Swarm Arena,2.89
46700,Ironclads: American Civil War,34.95
46710,Ironclads: High Seas,34.95
46720,Dimensity,6.99
46730,Hazen: The Dark Whispers,7.99
46740,World Basketball Manager 2010,2.09
46750,Dark Fall: Lost Souls,9.99
46760,Ironclads: Schleswig War 1864,34.95
46770,Making History II: The War of the World,10.99
46790,Armada 2526,10.99
46830,Ironclads: Anglo Russian War 1866,34.95
46840,Ironclads: Chincha Islands War 1866,34.95
46850,Zombie Pirates,10.99
47110,Escape From Paradise ,6.99
47120,Escape From Paradise 2,6.99
47130,Book of Legends,6.99
47400,Stronghold 3 Gold,0.0
47410,Stronghold Kingdoms,0.0
47700,Command & Conquer 4: Tiberian Twilight,9.99
47730,Dragon Age™: Origins Awakening,9.99
47780,Dead Space™ 2,14.99
47790,Medal of Honor™,14.99
47800,RISK™: Factions,7.99
47810,Dragon Age: Origins - Ultimate Edition,19.99
47870,Need For Speed: Hot Pursuit,14.99
47890,The Sims™ 3,24.99
47920,Shift 2 Unleashed,19.99
48000,LIMBO,6.99
48110,Silent Hunter 5®: Battle of the Atlantic,25.99
48150,Voodoo Dice,8.59
48190,Assassin’s Creed® Brotherhood,12.49
48240,Anno 2070™,16.99
48700,Mount & Blade: Warband,14.99
48720,Mount & Blade: With Fire & Sword,7.99
48800,Ship Simulator Extremes,14.99
48950,Greed Corp,6.99
49000,Hotel Dash™ Suite Success™,4.99
49300,Commander: Conquest of the Americas,7.99
49320,Woody Two-Legs: Attack of the Zombie Pirates,3.99
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,0.0
49520,Borderlands 2,19.99
49600,Beat Hazard,6.99
49800,Flight of the Icarus,3.99
49810,CreaVures,3.99
49900,Plain Sight,3.99
50000,Nimbus,5.99
50130,Mafia II,19.99
50300,Spec Ops: The Line,19.99
50510,Burn Zombie Burn!,6.99
50910,Professor Fizzwizzle and the Molten Mystery,4.99
50920,Hidden Expedition: Amazon,6.99
50930,Hidden Expedition: Everest,6.99
50940,Hidden Expedition: Titanic,6.99
50960,Mystery Case Files: Huntsville™,6.99
50970,Mystery Case Files: Madame Fate®,4.99
50980,Mystery Case Files: Prime Suspects™,4.99
50990,Mystery Case Files: Ravenhearst®,6.99
51000,Mystery Case Files: Return to Ravenhearst™,6.99
51010,My Tribe,6.99
51020,Unwell Mel,4.99
51030,Atlantis Sky Patrol,6.99
51060,Drawn®: The Painted Tower,6.99
55000,Flotilla,6.99
55040,Atom Zombie Smasher,6.99
55100,Homefront,14.99
55110,Red Faction®: Armageddon™,14.99
55140,MX vs. ATV Reflex,14.99
55150,"Warhammer 40,000: Space Marine",19.99
55230,Saints Row: The Third,6.99
57000,NyxQuest: Kindred Spirits,1.99
57200,Puzzle Dimension,1.99
57300,Amnesia: The Dark Descent,14.99
57620,Patrician IV - Steam Special Edition,9.99
57640,Broken Sword: Director's Cut,4.99
57650,Dungeons,6.99
57680,The First Templar - Steam Special Edition,6.99
57690,Tropico 4,12.49
57700,Who's That Flying?!,3.99
57740,Jagged Alliance - Back in Action,14.99
57800,Doc Clock: The Toasted Sandwich of Time,2.99
57900,Duke Nukem Forever,14.99
58200,Jolly Rover,6.99
58230,MacGuffin's Curse,6.99
58400,Turba,3.49
58520,Blood Bowl - Legendary Edition,7.99
58550,A Game of Thrones - Genesis,6.99
58560,Runaway: A Twist of Fate,6.99
58570,The Next BIG Thing,6.99
58610,Wargame: European Escalation,7.99
60340,Luxor: 5th Passage,6.99
60350,Glowfish,6.99
60600,ProtoGalaxy,0.0
60700,Power of Defense,6.99
60800,Numen: Contest of Heroes,4.99
61100,Lucid,4.99
61310,Fractal: Make Blooms Not War,4.99
61500,Age of Wonders,3.99
61510,Age of Wonders II: The Wizard's Throne,6.99
61520,Age of Wonders Shadow Magic,6.99
61600,Zen Bound 2,3.99
61700,Might & Magic: Clash of Heroes,8.59
61730,Critter Crunch,4.99
62000,Flight Control HD,2.99
62100,Chime,3.99
63000,HOARD,6.99
63110,Alter Ego,7.19
63200,Monday Night Combat,3.99
63500,Swords and Soldiers HD,6.99
63610,Riven: The Sequel to MYST,3.99
63650,URU: Complete Chronicles,6.99
63660,Myst: Masterpiece Edition,3.99
63700,BIT.TRIP BEAT,6.99
63710,BIT.TRIP RUNNER,6.99
63800,Delve Deeper,3.99
63900,Fantasy Wars,3.99
63910,King's Bounty: Crossworlds,11.99
63940,Men of War: Vietnam,5.59
63960,Theatre of War 3: Korea,4.99
64000,Men of War: Assault Squad,7.19
65070,Ride 'em Low,2.09
65080,Kaptain Brawe: A Brawe New World,3.99
65270,Demolition Company Gold Edition,7.19
65400,Archon Classic,6.99
65500,Aura: Fate of the Ages,4.49
65530,SpellForce 2: Faith in Destiny,13.99
65540,Gothic 1,0.0
65560,Painkiller Redemption,4.49
65600,Gothic 3: Forsaken Gods Enhanced Edition,8.99
65610,ArcaniA: Fall of Setarrif,13.99
65710,Pat & Mat,3.99
65730,Take On Helicopters,11.99
65740,Carrier Command: Gaea Mission,19.99
65780,ARMA: Gold Edition,5.99
65790,ARMA: Cold War Assault,3.49
65800,Dungeon Defenders,9.99
65930,The Bureau: XCOM Declassified,14.99
65980,Sid Meier's Civilization®: Beyond Earth™,29.99
67000,The Polynomial - Space of the music,4.99
67370,The Darkness II,19.99
70000,Dino D-Day,6.99
70100,Hacker Evolution,0.79
70110,Hacker Evolution: Untold,0.79
70120,Hacker Evolution Duality,0.79
70200,Governor of Poker 2,5.79
70210,Governor of Poker 2 - Premium Edition,14.99
70300,VVVVVV,3.99
70400,Recettear: An Item Shop's Tale,12.99
70420,Chantelise - A Tale of Two Sisters,6.49
70500,Diamond Dan,0.79
70600,Worms Ultimate Mayhem,10.99
70620,Worms Crazy Golf,6.99
70640,Worms,4.99
70650,Worms Blast,5.59
70660,Worms Pinball,5.59
70900,Star Ruler,7.19
71000,Evochron Mercenary,14.99
71230,Crazy Taxi,5.59
71240,SEGA Bass Fishing,5.59
71260,Space Channel 5: Part 2,5.59
71340,Sonic Generations Collection,0.0
72000,Closure,6.99
72400,Clones,0.79
72850,The Elder Scrolls V: Skyrim,9.99
72900,Winter Voices,0.0
73010,Cities in Motion,14.99
73060,Defenders of Ardania,8.99
73170,Darkest Hour: A Hearts of Iron Game,7.99
73190,Pride of Nations,14.99
73210,Sengoku,7.99
73220,Supreme Ruler: Cold War,6.99
78000,Bejeweled® 3,4.25
80000,APOX,11.99
80200,Fate of the World,6.99
80300,Puzzle Bots,3.49
80310,Gemini Rue,6.99
80330,The Blackwell Legacy,3.99
80340,Blackwell Unbound,3.99
80350,Blackwell Convergence,3.99
80360,Blackwell Deception,6.99
90200,Farming Simulator 2011,7.19
90400,Blue Toad Murder Files™: The Mysteries of Little Riddle,2.99
91100,SkyDrift,6.99
91200,Anomaly: Warzone Earth,7.99
91330,Iron Front: Digital War Edition,10.99
91600,Sanctum,7.19
91700,E.Y.E: Divine Cybermancy,6.99
91800,Cloning Clyde,3.99
91810,Ancients of Ooga,6.99
91900,Post Apocalyptic Mayhem,6.99
92000,Hydrophobia: Prophecy,3.99
92100,DETOUR,0.79
92200,Gundemonium Recollection,2.79
92210,Hitogata Happa,2.79
92220,GundeadliGne,2.79
92300,A.R.E.S.: Extinction Agenda,3.99
92400,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),1.49
92600,Xotic,7.19
92700,Shadow Harvest: Phantom Ops,6.99
92800,SpaceChem,6.99
92900,Agricultural Simulator 2011: Extended Edition,2.09
93200,Revenge of the Titans,11.39
94000,Dinner Date,2.89
94200,Jamestown,6.99
94300,The Dream Machine: Chapter 1 & 2,2.79
94400,Nidhogg,6.99
94590,Puzzle Agent 2,6.99
94620,Hector: Badge of Carnage - Full Series,14.99
95000,Super Splatters,6.99
95300,Capsized,5.99
95400,ibb & obb,8.99
95700,The Cat and the Coup,0.0
95900,Air Conflicts: Secret Wars,4.79
96000,The Tiny Bang Story,3.99
96100,Defy Gravity Extended,0.79
96200,Steel Storm: Burning Retribution,11.39
96800,Nexuiz,7.99
96900,Slam Bolt Scrappers,6.99
97000,Solar 2,6.99
97100,Section 8®: Prejudice™,6.99
97110,Kohan: Immortal Sovereigns,6.99
97120,Kohan: Ahriman's Gift,6.99
97130,Kohan II: Kings of War,6.99
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,6.99
98100,Trauma,4.39
98200,Frozen Synapse,18.99
98300,Toy Soldiers,4.99
98400,Hard Reset Extended Edition,9.99
98500,Naval Warfare,1.99
98600,Demolition Inc.,4.79
98800,Dungeons of Dredmor,3.49
98900,Alien Hallway,3.99
99100,Dungeons and Dragons: Daggerdale,10.99
99120,Yar's Revenge,6.99
99300,Renegade Ops,9.99
99400,Garshasp: The Monster Slayer,3.99
99410,Garshasp: Temple of the Dragon,3.99
99700,NightSky,6.99
99900,Spiral Knights,0.0
99910,Puzzle Pirates,0.0
100980,3DCoat 4.8,95.99
102200,Runespell: Overture,7.99
102400,Vertex Dispenser,6.99
102500,Kingdoms of Amalur: Reckoning™,19.99
102600,Orcs Must Die!,7.99
102810,Gatling Gears,7.99
102840,Shank 2,7.19
102850,Warp,7.99
104000,iBomber Defense,2.99
104020,Storm in a Teacup,2.99
104100,Inside a Star-filled Sky,4.99
104200,BEEP,1.59
104900,ORION: Prelude,0.79
105000,A New Beginning - Final Cut,7.99
105100,Lume,4.79
105300,Critical Mass,1.59
105420,Ms. Splosion Man,6.99
105450,Age of Empires® III: Complete Collection,29.99
105600,Terraria,6.99
105700,Tobe's Vertical Adventure,0.79
105800,PixelJunk™ Eden,6.99
107100,Bastion,11.39
107200,Space Pirates and Zombies,6.99
107300,Breath of Death VII,0.0
107310,Cthulhu Saves the World,0.0
107410,Arma 3,29.99
107600,Waves,3.99
108110,Starpoint Gemini,10.59
108200,Ticket to Ride,6.99
108210,Memoir '44 Online,0.0
108500,Vessel,14.99
108600,Project Zomboid,9.99
108700,Death Rally,6.99
108710,Alan Wake,11.39
108800,Crysis 2 - Maximum Edition,19.99
109200,Legend of Fae,6.99
109500,Fowl Space,3.99
109600,Neverwinter,0.0
109700,Achron,14.99
110400,inMomentum,6.99
110500,Data Jammers: FastForward,0.0
110600,Astro Tripper,3.99
110610,Alien Zombie Megadeath,3.99
110630,Mutant Storm: Reloaded,3.99
110800,L.A. Noire,19.99
111000,The Clockwork Man,4.99
111010,The Clockwork Man: The Hidden World,6.99
111100,Snuggle Truck,3.99
111400,Bunch of Heroes,3.99
111600,Serious Sam Double D XXL,6.99
112100,Avadon: The Black Fortress,6.99
113020,Monaco: What's Yours Is Mine,10.99
113200,The Binding of Isaac,3.99
113400,APB Reloaded,0.0
113420,Fallen Earth Free2Play,0.0
115100,Costume Quest,6.99
115110,Stacking,6.99
115120,Iron Brigade,10.99
115200,Cossacks II: Napoleonic Wars,3.99
115210,American Conquest,3.99
115220,American Conquest: Fight Back,3.99
115320,Prototype 2,19.99
115800,Owlboy,18.99
116100,Super Toy Cars,6.99
200010,Quantum Conundrum,6.99
200020,Global Ops: Commando Libya,3.99
200080,Nancy Drew®: Shadow at the Water's Edge,5.19
200130,Puzzler World 2,4.99
200150,Battle Chess: Game of Kings™,22.99
200170,Worms Revolution,10.99
200190,Sideway™ New York,6.99
200210,Realm of the Mad God,0.0
200230,Off-Road Drive,3.99
200260,Batman: Arkham City - Game of the Year Edition,14.99
200370,A Game of Dwarves,7.99
200390,Oil Rush,5.59
200410,SOL: Exodus,5.59
200490,Memento Mori,9.99
200510,XCOM: Enemy Unknown,14.99
200550,Dungeons - The Dark Lord,14.99
200670,Disciples III - Resurrection,9.99
200710,Torchlight II,14.99
200900,Cave Story+,10.99
200960,Geneforge 1,0.0
200980,Geneforge 2,0.0
200990,Geneforge 3,0.0
201000,Geneforge 4: Rebellion,0.0
201010,Geneforge 5: Overthrow,0.0
201070,Revelations 2012,0.0
201210,Pox Nora,0.0
201230,EverQuest II,0.0
201290,Sins of a Solar Empire: Trinity®,15.49
201420,Toki Tori 2+,10.99
201480,Serious Sam: The Random Encounter,3.99
201490,Airline Tycoon 2,6.99
201510,Flatout 3: Chaos & Destruction,6.99
201570,Really Big Sky,3.99
201790,Orcs Must Die! 2,11.99
201810,Wolfenstein: The New Order,14.99
201870,Assassin's Creed® Revelations,12.49
202130,Impire,14.99
202200,Galactic Civilizations® II: Ultimate Edition,14.99
202310,Ridge Racer™ Unbounded,7.99
202370,Scary Girl,4.99
202410,Scoregasm,3.99
202670,Nancy Drew®: Alibi in Ashes,5.19
202690,Hegemony Gold: Wars of Ancient Greece,10.99
202710,Demigod,7.19
202730,Dynamite Jack,7.19
202750,Alan Wake's American Nightmare,6.19
202860,Real Warfare 2: Northern Crusades,3.99
202970,Call of Duty®: Black Ops II,39.99
203140,Hitman: Absolution™,14.99
203160,Tomb Raider,14.99
203210,Titan Attacks!,7.19
203290,America's Army: Proving Grounds,0.0
203350,King's Bounty: Warriors of the North,6.99
203510,Fortune Summoners,12.99
203560,Containment: The Zombie Puzzler,3.99
203630,Warlock - Master of the Arcane,18.99
203650,Sonic the Hedgehog 4 - Episode II,5.99
203680,F1 RACE STARS™,10.99
203750,Binary Domain,9.99
203770,Crusader Kings II,29.99
203830,The Dark Eye: Chains of Satinav,26.99
203990,SATAZIUS,4.79
204030,Fable - The Lost Chapters,6.99
204060,Superbrothers: Sword & Sworcery EP,4.99
204100,Max Payne 3,14.99
204120,LEGO® Harry Potter: Years 5-7,14.99
204180,Waveform,0.79
204220,Snapshot,6.99
204240,The Bridge,6.99
204300,Awesomenauts - the 2D moba,0.0
204340,Serious Sam 2,6.99
204360,Castle Crashers®,9.99
204390,Pineapple Smash Crew ,6.99
204440,Pickers,6.99
204530,Infested Planet,11.39
204560,Confrontation,6.99
204580,Rotastic,7.99
204630,Retro City Rampage™ DX,10.99
204760,Deep Black: Reloaded,22.99
204860,Men of War: Condemned Heroes,5.59
204880,Sins of a Solar Empire: Rebellion®,30.99
204940,Crusader Kings Complete,7.99
204960,Magical Drop V,0.79
205020,Lumino City,8.99
205060,BIT.TRIP CORE,6.99
205070,BIT.TRIP VOID,6.99
205080,BIT.TRIP FATE,6.99
205090,BIT.TRIP FLUX,6.99
205100,Dishonored,7.99
205190,Rocksmith™,25.99
205230,Hell Yeah! Wrath of the Dead Rabbit,9.99
205270,3DMark 11,14.99
205530,Gratuitous Tank Battles,6.99
205550,Foreign Legion: Multi Massacre,4.79
205610,Port Royale 3,9.99
205650,The Testament of Sherlock Holmes,14.99
205690,1000 Amps,3.99
205710,EverQuest,0.0
205730,Insanely Twisted Shadow Planet,11.99
205810,Jagged Alliance: Crossfire,9.99
205830,Luxor Evolved,6.99
205840,Yesterday,6.99
205870,Auditorium,4.99
205910,Tiny and Big: Grandpa's Leftovers,6.99
205950,Jet Set Radio,5.59
205990,Warlock 2: The Exiled,14.99
206020,Avernum 4,0.0
206040,Avernum 5,3.99
206060,Avernum 6,3.99
206190,Gunpoint,6.0
206210,Gotham City Impostors Free to Play,0.0
206230,Clan of Champions,1.59
206250,Cladun X2 / クラシックダンジョンX2,6.99
206370,Tales From Space: Mutant Blobs Attack,7.19
206410,Crazy Machines Elements,6.99
206420,Saints Row IV,10.99
206440,To the Moon,6.99
206480,Dungeons & Dragons Online®,0.0
206500,AirMech Strike,0.0
206610,3SwitcheD,6.99
206690,iBomber Defense Pacific,2.99
207000,Alien Spidy,7.99
207020,Bang Bang Racing,7.99
207080,Indie Game: The Movie,6.99
207140,SpeedRunners,10.99
207170,Legend of Grimrock,10.99
207190,Fireburst,6.99
207230,ArcheBlade™,0.0
207250,Cubemen,2.79
207320,Ys: The Oath in Felghana,9.99
207350,Ys Origin,12.99
207370,eXceed - Gun Bullet Children,1.99
207380,eXceed 2nd - Vampire REX,4.79
207400,eXceed 3rd - Jade Penetrate Black Package,4.79
207420,Wizorb,1.99
207430,"Hack, Slash, Loot",4.99
207490,Rayman® Origins,8.59
207530,Noitu Love 2: Devolution,3.99
207570,English Country Tune,3.99
207650,A Virus Named TOM,6.99
207670,AVSEQ,1.59
207690,Botanicula,7.99
207710,Bumbledore,3.99
207730,Arena Wars 2,2.79
207750,Symphony,6.19
207790,Jane's Advanced Strike Fighters,7.99
207930,Sacred Citadel,7.99
208110,Myst V: End of Ages,6.99
208140,Endless Space® - Collection,0.0
208200,Doom 3: BFG Edition,14.99
208400,Avernum: Escape From the Pit,6.99
